Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
PRDA.S1CAAZI,2010.03,1624,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2011.03,1489,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2012.03,1666,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2013.03,1738,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2014.03,1713,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2015.03,1774,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2016.03,1790,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2017.03,1788,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2018.03,1655,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZI,2019.03,1795,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Index,,
PRDA.S1CAAZP,1979.03,-5.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1980.03,11.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1981.03,10.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1982.03,-1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1983.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1984.03,-6.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1985.03,3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1986.03,19.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1987.03,-0.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1988.03,11.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1989.03,-2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1990.03,-6.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1991.03,15.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1992.03,-1.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1993.03,-14,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1994.03,15.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1995.03,-2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1996.03,5.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1997.03,7.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1998.03,0.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,1999.03,-5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2000.03,3.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2001.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2002.03,-3.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2003.03,-2.4,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2004.03,9.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2005.03,-4.3,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2006.03,3.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2007.03,3,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2008.03,-16.7,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2009.03,7.6,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2010.03,1.6,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2011.03,-8.3,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2012.03,11.9,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2013.03,4.3,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2014.03,-1.4,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2015.03,3.6,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2016.03,0.9,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2017.03,-0.1,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2018.03,-7.5,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CAAZP,2019.03,8.5,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",Percentage Change,,
PRDA.S1CBB1I,1978.03,1000,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1979.03,816,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1980.03,580,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1981.03,539,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1982.03,600,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1983.03,806,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1984.03,739,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1985.03,829,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1986.03,1101,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1987.03,1020,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1988.03,1007,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1989.03,974,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1990.03,802,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1991.03,859,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1992.03,842,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1993.03,847,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1994.03,899,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1995.03,835,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1996.03,841,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1997.03,1068,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1998.03,1093,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,1999.03,1095,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2000.03,1047,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2001.03,1062,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2002.03,1003,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2003.03,982,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2004.03,816,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2005.03,778,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2006.03,782,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2007.03,675,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2008.03,1005,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2009.03,918,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2010.03,928,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2011.03,845,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2012.03,710,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2013.03,659,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2014.03,642,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2015.03,637,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2016.03,596,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2017.03,514,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2018.03,540,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1I,2019.03,544,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Index,,
PRDA.S1CBB1P,1979.03,-18.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1980.03,-28.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1981.03,-7.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1982.03,11.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1983.03,34.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1984.03,-8.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1985.03,12.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1986.03,32.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1987.03,-7.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1988.03,-1.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1989.03,-3.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1990.03,-17.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1991.03,7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1992.03,-2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1993.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1994.03,6.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1995.03,-7.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1996.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1997.03,27,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1998.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,1999.03,0.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2000.03,-4.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2001.03,1.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2002.03,-5.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2003.03,-2.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2004.03,-16.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2005.03,-4.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2006.03,0.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S1CBB1P,2007.03,-13.7,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
