-110.987029,31.901926,"DQ Brazier-Green Valley,AZ","1051 W Beta St, Green Valley,AZ 85614-4943, (520) 393-7256"
-110.575952,34.418324,"DQ Brazier-Heber,AZ","1977 Hwy 260, Heber,AZ 85928, (928) 535-5859"
-110.157962,34.90917,"DQ Brazier-Holbrook,AZ","1004 Navajo Blvd, Holbrook,AZ 86025-2651, (928) 524-6553"
-114.282354,34.457753,"DQ Brazier-Lake Havasu City,AZ","3195 Maricopa Ave, Lake Havasu City,AZ 86406-9044, (928) 680-4417"
-112.048176,33.058264,"DQ Brazier-Maricopa,AZ","19680 N John Wayne Pkwy, Maricopa,AZ 85239, (520) 568-4114"
-111.690064,33.393755,"DQ /Orange Julius Treat Ctr-Mesa,AZ","6555 E Southern Ave Ste 2514, Mesa,AZ 85206-3728, (480) 641-1921"
-110.939715,31.365716,"DQ Ltd Brazier-Nogales,AZ","522 W Mariposa Rd, Nogales,AZ 85621-1075, (520) 281-4521"
-111.684711,33.410203,"DQ Brazier-Mesa,AZ","316 S Powe, Mesa,AZ 85206-5127, (480) 985-5676"
-111.863544,33.389375,"DQ /Orange Julius Treat Ctr-Mesa,AZ","Fiesta Mall, Mesa,AZ 85202-4814, (480) 835-7665"
-111.703067,33.452041,"DQ Brazier-Mesa,AZ","5936 E Mckellips Rd, Mesa,AZ 85215-2755, (480) 830-2600"
-111.839769,33.413982,"DQ Store-Mesa,AZ","33 S Country Clb Dr, Mesa,AZ 85210-6530, (480) 964-9551"
-111.817612,33.414956,"DQ Store-Mesa,AZ","629 E Main, Mesa,AZ 85203-8741, (480) 844-3788"
-111.819715,33.393202,"DQ Brazier-Mesa,AZ","541 E Southern Ave, Mesa,AZ 85204-4923, (480) 898-8896"
-111.859294,33.365033,"DQ Grill & Chill Restaurant-Mesa,AZ","2754 S Alma School Rd, Mesa,AZ 85202-9127, (480) 820-8914"
-111.323453,34.233299,"DQ Brazier-Payson,AZ ","601 S Beeline Hwy, Payson,AZ 85541-5302, (928) 474-9137"
-112.250365,33.580663,"DQ Brazier-Peoria,AZ ","8889 W Peoria Ave, Peoria,AZ 85345-6442, (623) 486-3361"
-112.073134,33.399231,"DQ Ltd Brazier-Phoenix,AZ","5217 S Central Ave, Phoenix,AZ 85040-8774, (602) 243-3566"
-112.113219,33.538615,"DQ /Orange Julius Treat Ctr-Phoenix,AZ","Metrocenter Mall, Phoenix,AZ 85051, (602) 216-0096"
-112.115427,33.552954,"DQ Brazier-Phoenix,AZ","2623 W Northern, Phoenix,AZ 85051-4850, (602) 995-0513"
-112.118617,33.509631,"DQ Brazier-Phoenix,AZ","2734 W Camelback, Phoenix,AZ 85017-3212, (602) 249-0432"
-112.040667,33.46563,"DQ Brazier-Phoenix,AZ","1923 E Mcdowell, Phoenix,AZ 85006-3054, (602) 252-0506"
-111.992441,33.480551,"DQ Brazier-Phoenix,AZ","4140 E Thomas Rd, Phoenix,AZ 85018-5716, (602) 956-3801"
-112.149589,33.567402,"DQ Brazier-Phoenix,AZ","4231 W Dunlap, Phoenix,AZ 85051-3653, (623) 939-9228"
-112.036916,33.601252,"DQ Brazier-Phoenix,AZ","12641 N Cavecreek Rd, Phoenix,AZ 85022-5832, (602) 992-1330"
-112.073875,33.510392,"DQ Brazier-Phoenix,AZ","5050 N Central Ave, Phoenix,AZ 85012-1506, (602) 274-9747"
-112.047353,33.530028,"DQ Brazier-Phoenix,AZ","6339 N 16th St, Phoenix,AZ 85016-1509, (602) 279-5763"
-112.063294,33.654708,"DQ Brazier-Phoenix,AZ","761 E Union Hills Dr, Phoenix,AZ 85024-2903, (602) 482-7639"
-112.220334,33.507581,"DQ Brazier-Phoenix,AZ","4809 N 75th Ave, Phoenix,AZ 85033-1331, (623) 848-8442"
-112.099524,33.611234,"DQ Brazier-Phoenix,AZ","13803 N 19th Ave, Phoenix,AZ 85023-6105, (602) 863-2086"
-112.119925,33.59926,"DQ Brazier-Phoenix,AZ","12456 N 28th Dr, Phoenix,AZ 85029-2433, (602) 942-1496"
-111.98468,33.599899,"DQ Brazier-Phoenix,AZ","Paradise Valley Mall, Phoenix,AZ 85032-3284, (602) 996-4565"
-111.982093,33.330569,"DQ Brazier-Phoenix,AZ","4751 E Warner Rd, Phoenix,AZ 85044-3303, (480) 598-1996"
-112.005668,33.640761,"DQ Brazier-Phoenix,AZ","3550 E Bell Rd, Phoenix,AZ 85032-2713, (602) 788-0261"
-112.223167,33.48003,"DQ Brazier-Phoenix,AZ","Desert Sky Mall, Phoenix,AZ 85033-5441, (623) 849-2440"
-112.22347,33.477721,"DQ /Orange Julius Treat Ctr-Phoenix,AZ","Desert Sky Mall, Phoenix,AZ 85033-5433, (623) 849-8286"
-111.368814,32.628509,"DQ Brazier-Picacho,AZ","16543 Camino Adelante, Picacho,AZ 85241-0278, (520) 466-7787"
-112.470199,34.539005,"DQ /Orange Julius Treat Ctr-Prescott,AZ","Prescott Gateway Mall, Prescott,AZ 86303-6850, (928) 778-0908"
-112.456235,34.599849,"DQ Brazier-Prescott,AZ","3179 Willow Creek Rd, Prescott,AZ 86301-6612, (928) 777-0097"
-112.322617,34.586615,"DQ Brazier-Prescott Valley,AZ","8228 E State Rte 69, Prescott Valley,AZ 86314-8403, (928) 772-6517"
-114.237077,33.661999,"DQ Ltd Brazier-Quartzsite,AZ","1201 W Main St, Quartzsite,AZ 85359, (928) 927-7777"
-109.716422,32.834453,"DQ Store-Safford,AZ","807 W Thatcher Blvd, Safford,AZ 85546-3131, (928) 428-0790"
-111.926324,33.472442,"DQ Brazier-Scottsdale,AZ","2230 N Scottsdale Rd, Scottsdale,AZ 85257-2125, (480) 947-0577"
-111.925799,33.579071,"DQ Brazier-Scottsdale,AZ","10263 N Scottsdale Rd, Scottsdale,AZ 85253-1424, (480) 991-0198"
-111.839492,33.587044,"DQ Ltd Brazier-Scottsdale,AZ","11219 E Via Linda, Scottsdale,AZ 85259-4069, (480) 614-5981"
-111.73051,34.917074,"DQ Brazier-Sedona,AZ","4551 N Hwy 89a, Sedona,AZ 86336-9620, (928) 282-2789"
-110.040783,34.251554,"DQ Brazier-Show Low,AZ","160 E Deuce Of Clubs, Show Low,AZ 85901-4812, (928) 537-2446"
-110.257494,31.538904,"DQ Brazier-Sierra Vista,AZ","1706 S Hwy 92, Sierra Vista,AZ 85635-4622, (520) 459-4379"
-110.297741,31.554482,"DQ Ltd Brazier-Sierra Vista,AZ","180 E Fry Blvd, Sierra Vista,AZ 85635-1815, (520) 458-2302"
-114.704279,32.59667,"DQ Brazier-Somerton,AZ","611 E Main St, Somerton,AZ 85350, (928) 627-7371"
-112.293541,33.603322,"DQ Brazier-Sun City,AZ","10799 Grand Ave, Sun City,AZ 85351-3457, (623) 977-3303"
-112.355238,33.654354,"DQ Brazier-Sun City West,AZ","13623 W Camino Del Sol, Sun City West,AZ 85375-4413, (623) 214-6542"
-111.100199,33.28924,"DQ Brazier-Superior,AZ","Hwy 60 At Stone, Superior,AZ 85273-4128, (520) 689-5025"
-110.0886,34.472233,"DQ Store-Taylor,AZ","615 N Main St, Taylor,AZ 85939"
-111.928639,33.350034,"DQ Brazier-Tempe,AZ","7510 S Rural Rd, Tempe,AZ 85283-4658, (480) 831-7274"
-110.84697,32.249615,"DQ Ltd Brazier-Tucson,AZ","6780 E Tanque Verde, Tucson,AZ 85715-5324, (520) 296-5259"
-110.815506,32.220688,"DQ Store-Tucson,AZ","100 S Sarnoff Dr, Tucson,AZ 85710-4243, (520) 296-4281"
-110.955797,32.163509,"DQ Store-Tucson,AZ","1025 E Irvington Rd, Tucson,AZ 85714-3217, (520) 294-5962"
-111.054258,32.337809,"DQ Store-Tucson,AZ","4146 W Ina Rd, Tucson,AZ 85741-2203, (520) 744-2121"
-110.801054,32.258349,"DQ Ltd Brazier-Tucson,AZ","8955 E Tanque Verde Rd, Tucson,AZ 85749-9470, (520) 749-2302"
-111.01282,32.294492,"DQ Ltd Brazier-Tucson,AZ","2120 W Ruthrauff Rd, Tucson,AZ 85705-1242, (520) 293-8198"
-110.869211,32.206728,"DQ Store-Tucson,AZ","5762 E 22nd St, Tucson,AZ 85711-5527, (520) 790-0769"
-110.978088,32.288471,"DQ /Orange Julius Treat Ctr-Tucson,AZ","Tucson Mall, Tucson,AZ 85705, (520) 888-6003"
-110.865249,32.217355,"DQ /Orange Julius Treat Ctr-Tucson,AZ","Park Place Mall, Tucson,AZ 85711-3914, (520) 748-2589"
-110.976995,32.31464,"DQ Ltd Brazier (coming soon)-Tucson,AZ","5960 N Oracle Rd, Tucson,AZ 85704-3816"
-110.965703,32.227884,"DQ Store-Tucson,AZ","501 N 4th Ave, Tucson,AZ 85705-8448, (520) 882-0959"
-110.97249,32.271852,"DQ Store-Tucson,AZ","23 W Prince Rd, Tucson,AZ 85705-3519, (520) 888-0560"
-111.218071,32.325309,"DQ Store-Tucson,AZ ","6641 N Sandario Rd, Tucson,AZ 85743-8773"
-110.713884,32.045066,"DQ Ltd Brazier-Vail,AZ","13160 E Colossal Cave Rd, Vail,AZ 85641-9000"
-112.433596,34.550753,"DQ Store-Wickenburg,AZ","Mobile Travel Center, Wickenburg,AZ 85390-4239, (928) 684-7026"
-109.829383,32.257413,"DQ Store-Willcox,AZ","490 N Haskell Ave, Willcox,AZ 85643-1720, (520) 384-4459"
-112.193002,35.248889,"DQ Store-Williams,AZ","603 W Bill Williams Ave, Williams,AZ 86046-2334, (928) 635-2502"
-110.68559,35.018753,"DQ Store-Winslow,AZ","1304 E 2nd St, Winslow,AZ 86047-4450, (928) 289-3282"
-114.650394,32.691165,"DQ Store-Yuma,AZ","2000 S Ave B, Yuma,AZ 85364-6102, (928) 783-1703"
-114.44422,32.666409,"DQ Brazier-Yuma,AZ","11274 S Fortuna Rd Ste A, Yuma,AZ 85367-7848, (928) 345-0688"
-114.629603,32.712973,"DQ Store-Yuma,AZ","801 W 8th St, Yuma,AZ 85364-2939, (928) 783-8338"
-114.624499,32.690279,"DQ Store-Yuma,AZ","2077 S 4th Ave, Yuma,AZ 85364-6434, (928) 783-9242"
-114.616839,32.66915,"DQ Store-Yuma,AZ","551 E 32nd St, Yuma,AZ 85364-8250, (928) 726-4571"
-91.641651,35.787361,"DQ Brazier-Batesville,AR","755 St Louis St, Batesville,AR 72501-6947, (870) 793-3303"
-94.239233,36.44572,"DQ Grill & Chill Restaurant-Bella Vista,AR","1 Riordan Rd, Bella Vista,AR 72714-3516, (479) 855-2362"
-92.44917,35.111927,"DQ Brazier-Conway,AR","2650 Donaghey Ave, Conway,AR 72032-2317, (501) 336-8955"
-94.339591,35.34772,"DQ /Orange Julius Treat Ctr-Fort Smith,AR","Central Mall, Fort Smith,AR 72903-2089, (479) 242-2338"
-93.103294,36.227809,"DQ Brazier-Harrison,AR","428 S Main St, Harrison,AR 72601-5506, (870) 743-1743"
-93.580857,33.668198,"DQ Brazier-Hope,AR","917 E 3rd St, Hope,AR 71801-5602, (870) 777-4201"
-93.064063,34.502045,"DQ Brazier-Hot Springs,AR","708 W Grand, Hot Springs,AR 71913-3529, (501) 623-6422"
-94.136678,36.252851,"DQ Brazier-Lowell,AR","119 S Bloomington, Lowell,AR 72745-9493, (479) 770-0808"
-93.235096,33.266845,"DQ Brazier-Magnolia,AR","501 E Main St, Magnolia,AR 71753-3637, (870) 234-4741"
-92.385413,36.339486,"DQ Brazier-Mountain Home,AR","140 S Main St, Mountain Home,AR 72653-3849, (870) 425-7818"
-90.490002,36.052308,"DQ Store-Paragould,AR","508 S 4th St, Paragould,AR 72450-5101, (870) 236-7796"
-94.077419,36.295335,"DQ /Orange Julius Treat Ctr-Rogers,AR","Pinnacle Hills Promenade, Rogers,AR 72758-8918, (479) 986-9399"
-93.110191,35.278338,"DQ Grill & Chill Restaurant-Russellville,AR","2007 E Main St, Russellville,AR 72802-5361, (479) 858-6420"
-91.810639,36.3574,"DQ Brazier-Salem,AR","Hwy 62 E, Salem,AR 72576, (870) 895-4333"
-94.030396,33.413404,"DQ Brazier-Texarkana,AR","823 E St, Texarkana,AR 71854-6807, (801) 772-8451"
-90.224592,35.153827,"DQ Brazier-West Memphis,AR","900 N Airport Rd, West Memphis,AR 72301-2801, "
-117.724893,33.558943,"DQ Brazier-Aliso Viego,CA","27782 Aliso Creek Rd, Aliso Viejo,CA 92656-3822, (949) 362-0623"
-117.889364,33.842446,"DQ Brazier-Anaheim,CA","201 N State College Blvd, Anaheim,CA 92806-2912, (714) 999-0225"
-117.996442,33.831842,"DQ Brazier-Anaheim,CA","3060 W Lincoln Ave, Anaheim,CA 92801-6132"
-121.794819,38.005051,"DQ Brazier-Antioch,CA","607 E 18th St, Antioch,CA 94509-2745, (925) 757-4845"
-116.679589,33.554964,"DQ Brazier-Anza,CA","56265 Hwy 371, Anza,CA 92539, (951) 763-4164"
-118.038854,34.136165,"DQ /Orange Julius Treat Ctr-Arcadia,CA","Westfield Shoppingtown Santa Anita, Arcadia,CA 91007-1988, (626) 446-8323"
-116.081691,35.261251,"DQ Ltd Brazier-Baker,CA","71808 W Baker Blvd, Baker,CA 92309, (760) 733-4170"
-119.023384,35.34081,"DQ /Orange Julius Treat Ctr-Bakersfield,CA","Valley Plaza Shopping Center, Bakersfield,CA 93304-4430, (661) 832-6373"
-116.301219,33.80596,"DQ Ltd Brazier-Bermuda Dunes,CA","41-800 Washington St, Bermuda Dunes,CA 92201-8154, (760) 772-9164"
-117.400132,34.070318,"DQ Grill & Chill Restaurant-Bloomington,CA","18525 Valley Blvd, Bloomington,CA 92316-1829, (909) 421-1151"
-114.605563,33.60456,"DQ /Orange Julius Treat Ctr-Blythe,CA","401 S Lovekin, Blythe,CA 92225-2711, (760) 922-0406"
-117.884621,33.917461,"DQ /Orange Julius Treat Ctr-Brea,CA","Brea Mall, Brea,CA 92821-5761, (714) 671-5907"
-118.299439,34.19051,"DQ /Orange Julius Treat Ctr-Burbank,CA","Media City Center, Burbank,CA 91501, (818) 260-9003"
-121.949967,37.282459,"DQ Brazier-Campbell,CA","2255 Winchester Blvd, Campbell,CA 95008-3426, (408) 866-2390"
-121.955162,36.981023,"DQ Brazier-Capitola,CA","816 Bay Ave, Capitola,CA 95010-2107, (831) 475-8325"
-121.96479,36.975601,"DQ /Orange Julius Treat Ctr-Capitola,CA","Capitola Mall, Capitola,CA 95010-2526, (831) 465-1001"
-117.338225,33.165887,"DQ /Orange Julius Treat Ctr-Carlsbad,CA","Plaza Camino Real, Carlsbad,CA 92008-1207, (760) 729-6642"
-121.327939,38.646889,"DQ Brazier-Carmichael,CA","4545 Manzanita Ave, Carmichael,CA 95608-1409, (916) 484-1785"
-118.0928,33.865856,"DQ Ltd Brazier-Cerritos,CA","11309 183rd Street, Cerritos,CA 90703-5434, (562) 860-6226"
-121.854882,39.750314,"DQ Brazier-Chico,CA","2190 Esplanade Rd, Chico,CA 95926-2224, (530) 343-2113"
-117.732465,34.002527,"DQ Ltd Brazier-Chino Hills,CA","3330 Grand Ave Ste 'f', Chino Hills,CA 91709-5405, (909) 628-6682"
-117.084069,32.603654,"DQ Ltd Brazier-Chula Vista,CA","664 Palomar St Ste 1101, Chula Vista,CA 91911-2611, (619) 420-1660"
-121.290195,38.71222,"DQ Brazier-Citrus Heights,CA","8032 Auburn Blvd, Citrus Heights,CA 95610-1406, (916) 725-1445"
-121.30372,38.678327,"DQ Brazier-Citrus Heights,CA","6855 Greenback Ln, Citrus Heights,CA 95621-5431, (916) 721-5330"
-117.931473,33.993099,"DQ /Orange Julius Treat Ctr-City of Industry,CA","Puente Hills Mall, City Of Industry,CA 91748-1694, (626) 581-4482"
-117.323309,34.071735,"DQ /Orange Julius Treat Ctr-Colton,CA","Fiesta Village, Colton,CA 92324-4611"
-121.988623,37.963558,"DQ Ltd Brazier-Concord,CA","4463 Clayton Rd, Concord,CA 94521-2845, (925) 692-2100"
-122.06228,37.967144,"DQ /Orange Julius Treat Ctr-Concord,CA","171a Sun Valley Mall, Concord,CA 94520-5805, (925) 685-6537"
-117.583681,33.875619,"DQ Brazier-Corona,CA","750 S Lincoln Ave Ste 102, Corona,CA 92882-3551, (951) 734-5739"
-118.395058,33.985199,"DQ /Orange Julius Treat Ctr-Culver City,CA","Fox Hills Mall, Culver City,CA 90230-6404, (310) 915-0979"
-118.036992,33.817835,"DQ Ltd Brazier-Cypress,CA","9951 Walker St, Cypress,CA 90630-3827, (714) 761-8474"
-122.467995,37.669336,"DQ /Orange Julius Treat Ctr-Daly City,CA","Serramonte Center, Daly City,CA 94015-2345, (650) 994-3218"
-121.738758,38.547812,"DQ Brazier-Davis,CA","909 5th St, Davis,CA 95616-3916, (530) 756-0243"
-118.128234,33.940035,"DQ Julius-Downey,CA","Stonewood Shopping Center, Downey,CA 90241-3905, (562) 869-1994"
-116.932102,32.74401,"DQ Ltd Brazier-El Cajon,CA","2656 Jamacha Rd Ste 102, El Cajon,CA 92019-4349, (619) 660-1537"
-116.959469,32.79495,"DQ /Orange Julius Treat Ctr-El Cajon,CA","Westfield Shoppingtown Parkway, El Cajon,CA 92020-2589, (619) 444-0101"
