"Tweet Id","Media Id","Media URL","Tweet URL"
"""1233401268724523009""","""1233401231445544961""",https://pbs.twimg.com/media/ER3r4pnXUAEn10f.jpg,https://t.co/mUENiDraIZ
"""1233400842423820288""","""1233400831879385089""",https://pbs.twimg.com/media/ER3rhZHXkAE9It3.png,https://t.co/3GhBzivWN0
"""1233400805002285058""","""1233400359781097473""",https://pbs.twimg.com/media/ER3rF6aXYAE_EOL.jpg,https://t.co/6avJDpWMz6
"""1233400756478382080""","""1233400667420659713""",https://pbs.twimg.com/media/ER3rX0dWkAEwqz2.jpg,https://t.co/crX2hz3eaQ
"""1233400471458586625""","""1233400468526829579""",https://pbs.twimg.com/media/ER3rMPhXkAsQA4q.jpg,https://t.co/rCdug4wwnw
"""1233400226553237505""","""1233400225068462083""",https://pbs.twimg.com/media/ER3q-EkXsAMVQNq.jpg,https://t.co/55HJQlpoVg
"""1233400163659472896""","""1233400160979320832""",https://pbs.twimg.com/media/ER3q6V0VAAApeed.jpg,https://t.co/izwtHoe8xe
"""1233400054125387777""","""1233399656908021760""",https://pbs.twimg.com/media/ER3qdAAXYAADtjc.jpg,https://t.co/JD2yib2KF5
"""1233400016376598529""","""1233400014514327552""",https://pbs.twimg.com/media/ER3qx0MWkAAZHSC.jpg,https://t.co/kED1GHrL1T
"""1233399833358036992""","""1233399734515179520""",https://pbs.twimg.com/media/ER3qhhHWoAA1GHp.jpg,https://t.co/k6wmxRtdA4
"""1233399833358036992""","""1233399734368456704""",https://pbs.twimg.com/media/ER3qhgkX0AAKlrY.jpg,https://t.co/k6wmxRtdA4
"""1233399833358036992""","""1233399734389366784""",https://pbs.twimg.com/media/ER3qhgpW4AAaQAb.jpg,https://t.co/k6wmxRtdA4
"""1233399488322117633""","""1233399228388593664""",https://pbs.twimg.com/media/ER3qEDpX0AAHmjX.jpg,https://t.co/FK4St84pET
"""1233399461755396096""","""1233399371305230344""",https://pbs.twimg.com/media/ER3qMYDWoAgeQzt.jpg,https://t.co/d3rHPJWo6M
"""1233399208700469248""","""1233399205919707137""",https://pbs.twimg.com/media/ER3qCv8X0AE2U0t.jpg,https://t.co/JIpP9hSuo9
"""1233399100869095424""","""1233399099359145989""",https://pbs.twimg.com/media/ER3p8i-WsAUHhEE.jpg,https://t.co/NNiND9hPcY
"""1233399069323747328""","""1233399068015124482""",https://pbs.twimg.com/media/ER3p6uNW4AI_PQp.jpg,https://t.co/ZqLipvOa87
"""1233399033777004546""","""1233399031990308866""",https://pbs.twimg.com/media/ER3p4oAX0AIpgdH.png,https://t.co/7Qz6EtRYzU
"""1233398979158777856""","""1233398977468489729""",https://pbs.twimg.com/media/ER3p1c5W4AEtIiO.jpg,https://t.co/8dIWxFlU2l
"""1233398951883108353""","""1233368610262798336""",https://pbs.twimg.com/media/ER3ON2PU0AAUwmG.jpg,https://t.co/rW6HRrFKib
"""1233398942915858432""","""1233398941376446464""",https://pbs.twimg.com/media/ER3pzWcWAAAeRzq.jpg,https://t.co/tG0IiVFrDP
"""1233398765131911170""","""1233398757036826627""",https://pbs.twimg.com/media/ER3ponuWoAMSQLQ.jpg,https://t.co/iCJOJAnbbx
"""1233398765131911170""","""1233398757208842242""",https://pbs.twimg.com/media/ER3pooXXYAIjcbd.jpg,https://t.co/iCJOJAnbbx
"""1233398765131911170""","""1233398757254889478""",https://pbs.twimg.com/media/ER3pooiWAAYw8h2.jpg,https://t.co/iCJOJAnbbx
"""1233398660156870656""","""1233398658080612352""",https://pbs.twimg.com/media/ER3pi3FWoAANP--.jpg,https://t.co/VcnoHbfzWZ
"""1233398005669269507""","""1233397998480175104""",https://pbs.twimg.com/media/ER3o8d4WsAAWQYf.jpg,https://t.co/SBDemQAJhM
"""1233397952888045568""","""1233397947750109186""",https://pbs.twimg.com/media/ER3o5g5XUAIOp_R.jpg,https://t.co/corgwfPiR5
"""1233397734008393731""","""1233397714840424449""",https://pbs.twimg.com/media/ER3or9PXkAEBrZt.jpg,https://t.co/ksYTeQkA3w
"""1233397693726195712""","""1233336375337984000""",https://pbs.twimg.com/media/ER2w5hyWoAAMIhA.jpg,https://t.co/COLN1aW7dj
"""1233397591494320128""","""1233397314812772353""",https://pbs.twimg.com/media/ER3oUrBWAAEoDg9.jpg,https://t.co/hpSiqJp0dU
"""1233397334194692097""","""1233397332487626752""",https://pbs.twimg.com/media/ER3oVs3W4AA_UYl.jpg,https://t.co/SmUbJGEaTh
"""1233396943377911809""","""1233396939946971142""",https://pbs.twimg.com/media/ER3n-2iX0AYYj9p.jpg,https://t.co/rCrSbJvTFw
"""1233396775622512641""","""1233396764805390338""",https://pbs.twimg.com/media/ER3n0qFXYAI1myy.jpg,https://t.co/edIPi4JFdE
"""1233396775622512641""","""1233396764784369664""",https://pbs.twimg.com/media/ER3n0qAWoAATfaS.jpg,https://t.co/edIPi4JFdE
"""1233396638556868611""","""1233396632567402498""",https://pbs.twimg.com/media/ER3ns9dX0AIbDK0.jpg,https://t.co/B6QJDZVfCR
"""1233396285413171200""","""1233396275766276096""",https://pbs.twimg.com/media/ER3nYMRWsAAmkWF.jpg,https://t.co/vNiaDPUh5B
"""1233396266165571584""","""1233396220615372800""",https://pbs.twimg.com/media/ER3nU-0WsAAzvSZ.png,https://t.co/gcOtvfgssJ
"""1233396192945549312""","""1233396191049736193""",https://pbs.twimg.com/media/ER3nTQrW4AEmZz_.jpg,https://t.co/FzGxgPo6pD
"""1233396178202423297""","""1233395742477144066""",https://pbs.twimg.com/media/ER3m5JnUUAIVLV1.jpg,https://t.co/fpYsT7HKur
"""1233396110309445632""","""1233396104512909312""",https://pbs.twimg.com/media/ER3nOOTXsAAsEav.jpg,https://t.co/5uixoKTkfK
"""1233395935956303872""","""1233395926863110144""",https://pbs.twimg.com/media/ER3nD4gW4AAV0w4.jpg,https://t.co/KOZubgTeq3
"""1233395820956995586""","""1233395655218954241""",https://pbs.twimg.com/media/ER3m0EjWAAENpy-.png,https://t.co/o7pEk6LROR
"""1233395397793591299""","""1233395391317643267""",https://pbs.twimg.com/media/ER3mktcXkAMvsrp.jpg,https://t.co/LsRHWlDqR3
"""1233395349408174080""","""1233395343372562432""",https://pbs.twimg.com/media/ER3mh61XsAAG9vS.jpg,https://t.co/VynwuYELxc
"""1233395185587040262""","""1233395178808971264""",https://pbs.twimg.com/media/ER3mYVyWkAAwJnk.jpg,https://t.co/JZDsS2XQ9w
"""1233395129563697152""","""1233395125126094848""",https://pbs.twimg.com/media/ER3mVNzW4AAm9Eq.jpg,https://t.co/mqdS2gKhC7
"""1233395059057471488""","""1233394783277715458""",https://pbs.twimg.com/media/ER3mBUUWkAIhynF.png,https://t.co/LwuAeIXxaM
"""1233394704663764993""","""1233394684837253120""",https://pbs.twimg.com/media/ER3l7lmUUAAvi-s.jpg,https://t.co/78QdokSs7X
"""1233394651555479553""","""1233394602658283525""",https://pbs.twimg.com/media/ER3l2zdUwAUShy2.jpg,https://t.co/I9JhzHFppj
"""1233394651555479553""","""1233394615404748800""",https://pbs.twimg.com/media/ER3l3i8UYAAibKT.jpg,https://t.co/I9JhzHFppj
"""1233394651555479553""","""1233394628960718849""",https://pbs.twimg.com/media/ER3l4VcUEAEMj95.jpg,https://t.co/I9JhzHFppj
"""1233394651555479553""","""1233394642709671938""",https://pbs.twimg.com/media/ER3l5IqUcAIqe74.jpg,https://t.co/I9JhzHFppj
"""1233394605749567488""","""1233393303107719169""",https://pbs.twimg.com/media/ER3krKQU0AEq2TT.jpg,https://t.co/3LefKLi0Zf
"""1233394593074421760""","""1233394578255904769""",https://pbs.twimg.com/media/ER3l1YjWAAEyhJX.jpg,https://t.co/8QSNiAT7T4
"""1233394542998675456""","""1233394538305159169""",https://pbs.twimg.com/media/ER3lzDuWAAEBorM.jpg,https://t.co/mkJeNyj8xG
"""1233394316808204288""","""1233394312282615813""",https://pbs.twimg.com/media/ER3ll5uXsAUVwW3.jpg,https://t.co/hSMhmOzRAZ
